datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,fog,rain,snow,hail,thunder,tornado 
20160405T0900,35,96,12,54,15,11.1,6.9,,,320,NW,2,1,1006,29.70,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160405T0900,35.0,95.0,12.0,53.6,25,11.1,6.9,-9999.0,-9999.0,320,NW,3.5,2.2,1007,29.74,-999,-999,33.7,92.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160405T1000,35.0,95.0,13.0,55.4,26,16.7,10.4,-9999.0,-9999.0,300,WNW,3.5,2.2,1006,29.71,-999,-999,33.9,93.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160405T1100,35.0,95.0,13.0,55.4,26,11.1,6.9,-9999.0,-9999.0,310,NW,3.5,2.2,1006,29.71,-999,-999,33.9,93.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160405T1200,34,93,13,56,19,14.8,9.2,,,320,NW,2,1,1005,29.67,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160405T1200,34.0,93.2,13.0,55.4,28,14.8,9.2,-9999.0,-9999.0,320,NW,3.5,2.2,1006,29.71,-999,-999,33.0,91.3,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160405T1300,33.0,91.4,11.0,51.8,26,14.8,9.2,-9999.0,-9999.0,320,NW,3.0,1.9,1006,29.71,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160405T1500,31,88,11,51,19,11.1,6.9,,,320,NW,2,1,1006,29.70,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160405T1800,30,85,10,50,19,7.4,4.6,,,320,NW,2,1,1006,29.72,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160405T2100,29,83,9,49,20,3.7,2.3,,,320,NW,2,1,1006,29.70,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T0000,25,76,13,55,38,0.0,0.0,,,,,2,1,1006,29.71,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T0200,24.0,75.2,15.0,59.0,57,7.4,4.6,-9999.0,-9999.0,20,NNE,3.0,1.9,1007,29.74,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T0300,26,79,15,59,40,0.0,0.0,,,,,2,1,1008,29.78,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T0400,29.0,84.2,14.0,57.2,40,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,1010,29.83,-999,-999,28.6,83.5,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T0500,32.0,89.6,14.0,57.2,33,3.7,2.3,-9999.0,-9999.0,50,NE,3.0,1.9,1009,29.80,-999,-999,31.2,88.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T0600,34,93,12,54,18,7.4,4.6,,,20,NNE,2,1,1008,29.78,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T0600,34.0,93.2,12.0,53.6,26,7.4,4.6,-9999.0,-9999.0,20,NNE,3.5,2.2,1010,29.83,-999,-999,32.7,90.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T0700,35.0,95.0,13.0,55.4,26,5.6,3.5,-9999.0,-9999.0,310,NW,3.5,2.2,1009,29.80,-999,-999,33.9,93.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T0800,36.0,96.8,13.0,55.4,25,3.7,2.3,-9999.0,-9999.0,180,South,3.5,2.2,1009,29.80,-999,-999,35.0,95.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T0900,36,97,13,56,17,7.4,4.6,,,200,SSW,2,1,1005,29.69,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T0900,36.0,96.8,13.0,55.4,25,7.4,4.6,-9999.0,-9999.0,200,SSW,3.5,2.2,1007,29.74,-999,-999,35.0,95.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T1000,36.0,96.8,12.0,53.6,23,0.0,0.0,-9999.0,-9999.0,0,North,3.5,2.2,1006,29.71,-999,-999,34.7,94.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T1100,37.0,98.6,13.0,55.4,24,5.6,3.5,-9999.0,-9999.0,180,South,3.5,2.2,1005,29.68,-999,-999,36.2,97.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T1200,35,95,12,53,16,7.4,4.6,,,180,South,2,1,1004,29.65,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T1200,35.0,95.0,12.0,53.6,25,7.4,4.6,-9999.0,-9999.0,180,South,3.5,2.2,1005,29.68,-999,-999,33.7,92.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T1300,34.0,93.2,14.0,57.2,30,7.4,4.6,-9999.0,-9999.0,160,SSE,3.5,2.2,1006,29.71,-999,-999,33.3,91.9,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160406T1500,30,87,16,61,31,0.0,0.0,,,,,2,1,1006,29.70,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T1800,27,81,17,63,44,0.0,0.0,,,,,2,1,1007,29.74,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160406T2100,26,78,21,69,68,0.0,0.0,,,,,2,1,1005,29.69,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T0000,23,73,15,58,50,11.1,6.9,,,250,WSW,2,1,1006,29.70,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T0200,22.0,71.6,16.0,60.8,69,13.0,8.1,-9999.0,-9999.0,270,West,1.5,0.9,1008,29.77,-999,-999,-9999,-9999,-9999.00,-9999.00,Scattered Clouds,0,0,0,0,0,0
20160407T0300,23,73,16,60,55,11.1,6.9,,,270,West,2,1,1008,29.77,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T0300,23.0,73.4,16.0,60.8,65,11.1,6.9,-9999.0,-9999.0,270,West,2.0,1.2,1009,29.80,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T0500,28.0,82.4,17.0,62.6,51,3.7,2.3,-9999.0,-9999.0,270,West,2.0,1.2,1009,29.80,-999,-999,28.5,83.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T0600,32,89,17,63,32,7.4,4.6,,,320,NW,2,1,1008,29.77,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T0700,33.0,91.4,11.0,51.8,26,11.1,6.9,-9999.0,-9999.0,300,WNW,3.0,1.9,1009,29.80,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T0800,34.0,93.2,16.0,60.8,34,11.1,6.9,-9999.0,-9999.0,260,West,3.0,1.9,1008,29.77,-999,-999,34.0,93.3,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T0900,35,95,14,58,19,11.1,6.9,,,290,WNW,2,1,1006,29.70,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T0900,35.0,95.0,14.0,57.2,28,11.1,6.9,-9999.0,-9999.0,290,WNW,3.0,1.9,1007,29.74,-999,-999,34.3,93.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T1000,36.0,96.8,15.0,59.0,28,16.7,10.4,-9999.0,-9999.0,290,WNW,3.0,1.9,1006,29.71,-999,-999,35.7,96.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T1100,35.0,95.0,15.0,59.0,30,-9999.0,-9999.0,-9999.0,-9999.0,0,North,-9999.0,-9999.0,1006,29.71,-999,-999,34.7,94.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T1200,35,94,13,55,18,14.8,9.2,,,270,West,2,1,1004,29.66,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T1200,35.0,95.0,13.0,55.4,26,14.8,9.2,-9999.0,-9999.0,270,West,3.0,1.9,1006,29.71,-999,-999,33.9,93.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T1300,33.0,91.4,13.0,55.4,29,14.8,9.2,-9999.0,-9999.0,270,West,3.0,1.9,1006,29.71,-999,-999,31.9,89.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160407T1500,30,86,13,56,26,5.6,3.5,,,320,NW,2,1,1006,29.73,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T1800,26,78,15,58,40,11.1,6.9,,,50,NE,2,1,1010,29.81,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160407T2100,24,75,15,59,48,9.3,5.8,,,20,NNE,2,1,1009,29.81,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T0000,20,68,15,59,64,0.0,0.0,,,,,2,1,1010,29.82,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T0200,20.0,68.0,15.0,59.0,73,0.0,0.0,-9999.0,-9999.0,0,North,2.5,1.6,1011,29.86,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T0300,24,75,15,59,47,0.0,0.0,,,,,2,1,1011,29.86,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T0300,24.0,75.2,15.0,59.0,57,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,1012,29.89,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T0500,31.0,87.8,14.0,57.2,35,3.7,2.3,-9999.0,-9999.0,140,SE,4.0,2.5,1012,29.89,-999,-999,30.3,86.5,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T0600,33,91,12,54,19,7.4,4.6,,,180,South,4,2,1010,29.84,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T0600,33.0,91.4,12.0,53.6,28,7.4,4.6,-9999.0,-9999.0,180,South,4.0,2.5,1012,29.89,-999,-999,31.7,89.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T0700,34.0,93.2,11.0,51.8,24,7.4,4.6,-9999.0,-9999.0,160,SSE,4.0,2.5,1011,29.86,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T0800,34.0,93.2,13.0,55.4,28,7.4,4.6,-9999.0,-9999.0,340,NNW,4.0,2.5,1010,29.83,-999,-999,33.0,91.3,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T0900,34,94,9,48,12,11.1,6.9,,,340,NNW,4,2,1008,29.76,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T0900,34.0,93.2,9.0,48.2,21,11.1,6.9,-9999.0,-9999.0,340,NNW,4.0,2.5,1009,29.80,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T1000,35.0,95.0,10.0,50.0,22,11.1,6.9,-9999.0,-9999.0,10,North,4.0,2.5,1008,29.77,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T1100,35.0,95.0,10.0,50.0,22,11.1,6.9,-9999.0,-9999.0,280,West,4.0,2.5,1008,29.77,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T1200,34,94,9,49,13,7.4,4.6,,,340,NNW,4,2,1006,29.72,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T1200,34.0,93.2,9.0,48.2,21,7.4,4.6,-9999.0,-9999.0,340,NNW,4.0,2.5,1008,29.77,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T1300,33.0,91.4,14.0,57.2,31,3.7,2.3,-9999.0,-9999.0,20,NNE,4.0,2.5,1008,29.77,-999,-999,32.1,89.9,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160408T1500,28,82,15,58,34,0.0,0.0,,,,,2,1,1008,29.78,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T1800,23,74,16,60,53,0.0,0.0,,,,,2,1,1009,29.80,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160408T2100,21,70,16,60,63,0.0,0.0,,,,,2,1,1008,29.78,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T0000,20,68,15,59,66,0.0,0.0,,,,,2,1,1008,29.77,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T0200,21.0,69.8,16.0,60.8,73,0.0,0.0,-9999.0,-9999.0,0,North,2.5,1.6,1010,29.83,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T0300,25,78,14,56,37,3.7,2.3,,,230,SW,2,1,1010,29.82,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T0300,25.0,77.0,13.0,55.4,47,3.7,2.3,-9999.0,-9999.0,230,SW,2.5,1.6,1010,29.83,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T0400,28.0,82.4,13.0,55.4,39,0.0,0.0,-9999.0,-9999.0,0,North,3.0,1.9,1010,29.83,-999,-999,27.6,81.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T0500,32.0,89.6,12.0,53.6,29,3.7,2.3,-9999.0,-9999.0,280,West,3.5,2.2,1011,29.86,-999,-999,30.7,87.3,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T0600,34,92,10,50,15,9.3,5.8,,,270,West,2,1,1010,29.81,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T0600,34.0,93.2,10.0,50.0,23,9.3,5.8,-9999.0,-9999.0,270,West,3.5,2.2,1011,29.86,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T0700,35.0,95.0,9.0,48.2,20,14.8,9.2,-9999.0,-9999.0,280,West,3.5,2.2,1010,29.83,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T0800,36.0,96.8,11.0,51.8,22,14.8,9.2,-9999.0,-9999.0,300,WNW,3.5,2.2,1010,29.83,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T0900,36,98,10,50,12,14.8,9.2,,,270,West,2,1,1008,29.75,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T0900,36.0,96.8,10.0,50.0,20,14.8,9.2,-9999.0,-9999.0,270,West,3.0,1.9,1009,29.80,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T1000,37.0,98.6,10.0,50.0,19,9.3,5.8,-9999.0,-9999.0,310,NW,3.0,1.9,1009,29.80,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T1100,36.0,96.8,13.0,55.4,25,7.4,4.6,-9999.0,-9999.0,320,NW,3.0,1.9,1009,29.80,-999,-999,35.0,95.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T1200,,,14,58,,100.0,62.1,,,30,NNE,2,1,1007,29.75,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T1200,35.0,95.0,15.0,59.0,30,7.4,4.6,-9999.0,-9999.0,320,NW,3.0,1.9,1009,29.80,-999,-999,34.7,94.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T1300,34.0,93.2,15.0,59.0,32,5.6,3.5,-9999.0,-9999.0,320,NW,3.0,1.9,1009,29.80,-999,-999,33.6,92.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160409T1500,30,85,15,60,32,0.0,0.0,,,,,2,1,1009,29.79,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T1800,29,84,15,59,32,11.1,6.9,,,320,NW,2,1,1010,29.81,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160409T2100,28,82,15,58,34,7.4,4.6,,,340,NNW,2,1,1009,29.81,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T0000,26,78,13,56,36,0.0,0.0,,,,,2,1,1009,29.80,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T0200,27.0,80.6,13.0,55.4,42,3.7,2.3,-9999.0,-9999.0,290,WNW,3.0,1.9,1011,29.86,-999,-999,27.0,80.5,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T0300,29,83,13,55,27,5.6,3.5,,,340,NNW,2,1,1010,29.84,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T0300,29.0,84.2,13.0,55.4,37,5.6,3.5,-9999.0,-9999.0,340,NNW,3.0,1.9,1011,29.86,-999,-999,28.4,83.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T0400,31.0,87.8,13.0,55.4,33,7.4,4.6,-9999.0,-9999.0,320,NW,3.0,1.9,1012,29.89,-999,-999,30.0,86.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T0500,34.0,93.2,15.0,59.0,32,7.4,4.6,-9999.0,-9999.0,330,NNW,3.0,1.9,1012,29.89,-999,-999,33.6,92.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T0600,35,94,16,60,22,7.4,4.6,,,320,NW,2,1,1009,29.80,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T0600,35.0,95.0,15.0,59.0,30,7.4,4.6,-9999.0,-9999.0,320,NW,3.0,1.9,1011,29.86,-999,-999,34.7,94.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T0700,36.0,96.8,14.0,57.2,27,3.7,2.3,-9999.0,-9999.0,340,NNW,3.5,2.2,1010,29.83,-999,-999,35.5,95.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T0800,37.0,98.6,15.0,59.0,27,5.6,3.5,-9999.0,-9999.0,340,NNW,3.5,2.2,1010,29.83,-999,-999,36.9,98.5,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T0900,36,98,14,58,17,5.6,3.5,,,20,NNE,2,1,1007,29.75,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T0900,36.0,96.8,14.0,57.2,27,5.6,3.5,-9999.0,-9999.0,20,NNE,3.5,2.2,1009,29.80,-999,-999,35.5,95.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T1000,36.0,96.8,16.0,60.8,30,7.4,4.6,-9999.0,-9999.0,20,NNE,3.5,2.2,1008,29.77,-999,-999,36.2,97.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T1100,36.0,96.8,14.0,57.2,27,5.6,3.5,-9999.0,-9999.0,20,NNE,3.5,2.2,1007,29.74,-999,-999,35.5,95.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T1200,35,95,17,62,24,5.6,3.5,,,20,NNE,2,1,1006,29.71,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T1200,35.0,95.0,17.0,62.6,34,5.6,3.5,-9999.0,-9999.0,20,NNE,3.5,2.2,1007,29.74,-999,-999,35.6,96.0,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T1300,34.0,93.2,14.0,57.2,30,3.7,2.3,-9999.0,-9999.0,340,NNW,3.0,1.9,1007,29.74,-999,-999,33.3,91.9,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160410T1500,29,85,16,61,34,0.0,0.0,,,,,2,1,1008,29.75,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T1800,28,83,12,54,27,9.3,5.8,,,320,NW,2,1,1008,29.77,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160410T2100,27,81,12,54,29,5.6,3.5,,,0,North,2,1,1007,29.75,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T0000,22,71,16,61,63,18.5,11.5,,,290,WNW,2,1,1009,29.80,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T0200,22.0,71.6,15.0,59.0,64,22.2,13.8,-9999.0,-9999.0,300,WNW,3.0,1.9,1011,29.86,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T0300,25,76,14,58,44,13.0,8.1,,,290,WNW,2,1,1011,29.85,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T0300,25.0,77.0,15.0,59.0,54,13.0,8.1,-9999.0,-9999.0,290,WNW,3.0,1.9,1012,29.89,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T0400,27.0,80.6,14.0,57.2,45,14.8,9.2,-9999.0,-9999.0,350,North,3.5,2.2,1012,29.89,-999,-999,27.1,80.8,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T0500,30.0,86.0,14.0,57.2,37,22.2,13.8,-9999.0,-9999.0,330,NNW,3.5,2.2,1012,29.89,-999,-999,29.4,84.9,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T0600,31,89,15,60,27,22.2,13.8,,,340,NNW,2,1,1010,29.83,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T0600,31.0,87.8,15.0,59.0,38,22.2,13.8,-9999.0,-9999.0,340,NNW,3.0,1.9,1011,29.86,-999,-999,30.6,87.1,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T0700,33.0,91.4,11.0,51.8,26,14.8,9.2,-9999.0,-9999.0,340,NNW,3.0,1.9,1010,29.83,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T0800,34.0,93.2,15.0,59.0,32,14.8,9.2,-9999.0,-9999.0,340,NNW,3.0,1.9,1009,29.80,-999,-999,33.6,92.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T0900,35,94,16,61,23,18.5,11.5,,,320,NW,2,1,1008,29.75,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T0900,35.0,95.0,16.0,60.8,32,18.5,11.5,-9999.0,-9999.0,320,NW,3.0,1.9,1009,29.80,-999,-999,35.1,95.2,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T1100,35.0,95.0,14.0,57.2,28,18.5,11.5,-9999.0,-9999.0,320,NW,4.0,2.5,1008,29.77,-999,-999,34.3,93.7,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T1200,34,92,14,58,22,11.1,6.9,,,270,West,4,2,1007,29.74,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T1200,34.0,93.2,15.0,59.0,32,11.1,6.9,-9999.0,-9999.0,270,West,4.0,2.5,1008,29.77,-999,-999,33.6,92.6,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T1230,34.0,93.2,6.0,42.8,17,16.7,10.4,-9999.0,-9999.0,320,NW,3.5,2.2,1009,29.80,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160411T1500,30,86,16,61,32,11.1,6.9,,,320,NW,2,1,1008,29.78,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T1800,28,83,14,58,32,11.1,6.9,,,270,West,2,1,1009,29.79,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160411T2100,27,80,13,56,33,11.1,6.9,,,290,WNW,2,1,1008,29.78,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160412T0000,23,73,15,60,54,9.3,5.8,,,270,West,2,1,1007,29.74,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160412T0200,24.0,75.2,15.0,59.0,57,14.8,9.2,-9999.0,-9999.0,270,West,4.0,2.5,1008,29.77,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160412T0300,25,78,17,62,48,9.3,5.8,,,270,West,2,1,1008,29.78,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160412T0300,25.0,77.0,7.0,44.6,32,9.3,5.8,-9999.0,-9999.0,270,West,4.0,2.5,1009,29.80,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160412T0400,28.0,82.4,17.0,62.6,51,11.1,6.9,-9999.0,-9999.0,280,West,4.0,2.5,1010,29.83,-999,-999,28.5,83.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160412T0500,30.0,86.0,15.0,59.0,40,22.2,13.8,-9999.0,-9999.0,290,WNW,4.0,2.5,1010,29.83,-999,-999,29.7,85.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160412T0600,32,90,16,61,28,24.1,15.0,,,320,NW,2,1,1008,29.76,-999,-999,-9999,-9999,,,Blowing Sand,0,0,0,0,0,0
20160412T0800,34.0,93.2,15.0,59.0,32,29.6,18.4,-9999.0,-9999.0,270,West,3.5,2.2,1008,29.77,-999,-999,33.6,92.6,-9999.00,-9999.00,Widespread Dust,0,0,0,0,0,0
20160412T0900,35,94,15,58,21,33.3,20.7,,,290,WNW,4,2,1004,29.67,-999,-999,-9999,-9999,,,Blowing Sand,0,0,0,0,0,0
20160412T0900,35.0,95.0,15.0,59.0,30,33.3,20.7,-9999.0,-9999.0,290,WNW,4.0,2.5,1006,29.71,-999,-999,34.7,94.4,-9999.00,-9999.00,Widespread Dust,0,0,0,0,0,0
20160412T1000,35.0,95.0,15.0,59.0,30,27.8,17.3,-9999.0,-9999.0,300,WNW,4.0,2.5,1005,29.68,-999,-999,34.7,94.4,-9999.00,-9999.00,Widespread Dust,0,0,0,0,0,0
20160412T1100,35.0,95.0,15.0,59.0,30,29.6,18.4,-9999.0,-9999.0,300,WNW,4.0,2.5,1005,29.68,-999,-999,34.7,94.4,-9999.00,-9999.00,Widespread Dust,0,0,0,0,0,0
20160412T1200,34,94,16,61,24,29.6,18.4,,,270,West,4,2,1003,29.62,-999,-999,-9999,-9999,,,Blowing Sand,0,0,0,0,0,0
20160412T1200,34.0,93.2,16.0,60.8,34,29.6,18.4,-9999.0,-9999.0,270,West,4.0,2.5,1005,29.68,-999,-999,34.0,93.3,-9999.00,-9999.00,Widespread Dust,0,0,0,0,0,0
20160412T1300,33.0,91.4,14.0,57.2,31,18.5,11.5,-9999.0,-9999.0,280,West,3.5,2.2,1005,29.68,-999,-999,32.1,89.9,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160412T1500,30,87,14,58,27,11.1,6.9,,,290,WNW,2,1,1004,29.67,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160412T1800,28,83,14,57,31,14.8,9.2,,,290,WNW,2,1,1006,29.70,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160412T2100,27,80,15,59,39,5.6,3.5,,,290,WNW,2,1,1004,29.67,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160413T0000,24,75,15,59,48,9.3,5.8,,,270,West,2,1,1005,29.67,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160413T0200,24.0,75.2,16.0,60.8,61,11.1,6.9,-9999.0,-9999.0,230,SW,3.0,1.9,1006,29.71,-999,-999,-9999,-9999,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160413T0300,27,80,16,61,41,14.8,9.2,,,270,West,2,1,1005,29.69,-999,-999,-9999,-9999,,,Haze,0,0,0,0,0,0
20160413T0300,27.0,80.6,16.0,60.8,51,14.8,9.2,-9999.0,-9999.0,270,West,3.0,1.9,1006,29.71,-999,-999,27.5,81.5,-9999.00,-9999.00,Haze,0,0,0,0,0,0
20160413T0400,29.0,84.2,16.0,60.8,45,20.4,12.7,-9999.0,-9999.0,280,West,3.5,2.2,1006,29.71,-999,-999,29.1,84.4,-9999.00,-9999.00,Haze,0,0,0,0,0,0
